SEGID,FT,AnnWkAM15,AnnWkMD15,AnnWkPM15,AnnWkAMHr,AnnWkMDHr,AnnWkPMHr,AnnWkAMPrd,AnnWkMDPrd,AnnWkPMPrd
MAG_6414,4.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
MAG_6415,4.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.01
MAG_6416,4.0,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.01
MAG_6417,4.0,0.07,0.07,0.12,0.06,0.06,0.1,0.05,0.05,0.09
MAG_6418,4.0,0.1,0.08,0.15,0.09,0.07,0.13,0.07,0.06,0.11
MAG_6419,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6420,5.0,0.01,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01
MAG_6421,4.0,0.29,0.29,0.45,0.27,0.27,0.41,0.23,0.23,0.37
MAG_6422,4.0,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01
MAG_6423,4.0,0.27,0.26,0.41,0.25,0.24,0.38,0.21,0.21,0.34
MAG_6424,4.0,0.11,0.1,0.14,0.1,0.09,0.13,0.09,0.08,0.12
MAG_6425,4.0,0.11,0.13,0.17,0.1,0.12,0.16,0.08,0.1,0.14
MAG_6426,4.0,0.34,0.36,0.56,0.31,0.33,0.52,0.26,0.29,0.46
MAG_6427,4.0,0.23,0.24,0.37,0.21,0.22,0.34,0.18,0.19,0.3
MAG_6428,4.0,0.05,0.03,0.05,0.04,0.03,0.05,0.04,0.02,0.04
MAG_6429,4.0,0.31,0.26,0.39,0.29,0.24,0.36,0.24,0.21,0.32
MAG_6430,4.0,0.22,0.14,0.26,0.2,0.13,0.24,0.17,0.11,0.22
MAG_6431,4.0,0.09,0.08,0.13,0.08,0.08,0.12,0.07,0.07,0.11
MAG_6432,4.0,0.15,0.11,0.19,0.14,0.1,0.18,0.12,0.09,0.16
MAG_6433,4.0,0.21,0.18,0.3,0.19,0.17,0.27,0.16,0.15,0.24
MAG_6434,4.0,0.17,0.12,0.21,0.16,0.11,0.2,0.13,0.09,0.18
MAG_6435,3.0,0.62,0.43,0.69,0.57,0.39,0.64,0.47,0.34,0.57
MAG_6436,3.0,0.54,0.36,0.61,0.48,0.32,0.53,0.4,0.27,0.47
MAG_6437,4.0,0.1,0.08,0.13,0.09,0.07,0.12,0.08,0.06,0.1
MAG_6438,4.0,0.12,0.08,0.15,0.11,0.08,0.14,0.09,0.07,0.12
MAG_6439,4.0,0.06,0.04,0.07,0.05,0.04,0.06,0.05,0.03,0.06
MAG_6440,4.0,0.09,0.1,0.13,0.08,0.09,0.12,0.07,0.08,0.11
MAG_6441,4.0,0.1,0.11,0.16,0.09,0.11,0.15,0.08,0.09,0.13
MAG_6442,4.0,0.07,0.08,0.11,0.07,0.08,0.1,0.06,0.07,0.09
MAG_6443,4.0,0.22,0.17,0.27,0.2,0.16,0.25,0.17,0.13,0.23
MAG_6444,4.0,0.03,0.03,0.05,0.02,0.03,0.05,0.02,0.02,0.04
MAG_6445,3.0,0.44,0.28,0.47,0.39,0.25,0.42,0.32,0.22,0.36
MAG_6446,4.0,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01
MAG_6447,4.0,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.02
MAG_6448,4.0,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01
MAG_6449,4.0,0.23,0.16,0.28,0.21,0.14,0.24,0.17,0.12,0.21
MAG_6450,4.0,0.05,0.04,0.07,0.05,0.03,0.06,0.04,0.03,0.06
MAG_6451,4.0,0.05,0.03,0.07,0.04,0.03,0.06,0.04,0.02,0.05
MAG_6452,3.0,0.44,0.28,0.48,0.39,0.25,0.42,0.32,0.22,0.36
MAG_6453,2.0,0.31,0.25,0.39,0.28,0.22,0.34,0.23,0.19,0.3
MAG_6454,2.0,0.33,0.26,0.41,0.29,0.23,0.36,0.24,0.2,0.32
MAG_6455,4.0,0.29,0.34,0.49,0.27,0.31,0.45,0.22,0.27,0.4
MAG_6456,4.0,0.42,0.44,0.67,0.38,0.4,0.62,0.32,0.35,0.56
MAG_6457,4.0,0.1,0.11,0.15,0.09,0.1,0.14,0.08,0.09,0.13
MAG_6458,4.0,0.11,0.13,0.17,0.1,0.12,0.15,0.09,0.1,0.14
MAG_6459,4.0,0.24,0.22,0.34,0.23,0.2,0.32,0.19,0.18,0.28
MAG_6461,4.0,0.53,0.46,0.68,0.49,0.43,0.63,0.41,0.37,0.56
MAG_6462,2.0,0.29,0.23,0.35,0.27,0.21,0.32,0.23,0.19,0.29
MAG_6463,2.0,0.37,0.39,0.53,0.34,0.36,0.49,0.28,0.31,0.44
MAG_6464,2.0,0.27,0.29,0.4,0.25,0.27,0.37,0.21,0.23,0.33
MAG_6465,2.0,0.17,0.21,0.23,0.16,0.19,0.21,0.13,0.17,0.19
MAG_6466,2.0,0.47,0.43,0.67,0.42,0.37,0.59,0.35,0.33,0.52
MAG_6467,4.0,0.19,0.24,0.33,0.18,0.22,0.3,0.15,0.19,0.27
MAG_6468,4.0,0.11,0.1,0.13,0.09,0.09,0.12,0.08,0.07,0.1
MAG_6469,4.0,0.27,0.25,0.37,0.24,0.23,0.34,0.2,0.2,0.31
MAG_6470,4.0,0.15,0.13,0.18,0.14,0.12,0.16,0.12,0.1,0.15
MAG_6471,4.0,0.45,0.45,0.64,0.41,0.41,0.59,0.34,0.36,0.53
MAG_6472,4.0,0.34,0.29,0.47,0.31,0.27,0.43,0.26,0.23,0.39
MAG_6473,4.0,0.42,0.38,0.55,0.39,0.35,0.5,0.32,0.3,0.45
MAG_6475,4.0,0.06,0.04,0.09,0.05,0.03,0.07,0.04,0.03,0.07
MAG_6476,4.0,0.16,0.12,0.22,0.14,0.11,0.19,0.12,0.09,0.17
MAG_6477,4.0,0.02,0.01,0.08,0.02,0.01,0.07,0.02,0.0,0.06
MAG_6478,4.0,0.1,0.04,0.26,0.09,0.04,0.23,0.08,0.03,0.2
MAG_6479,4.0,0.38,0.28,0.48,0.34,0.25,0.42,0.28,0.21,0.37
MAG_6480,4.0,0.42,0.22,0.67,0.37,0.19,0.59,0.3,0.17,0.51
MAG_6481,4.0,0.04,0.05,0.09,0.04,0.05,0.08,0.03,0.04,0.07
MAG_6482,4.0,0.39,0.21,0.59,0.36,0.19,0.54,0.3,0.16,0.49
MAG_6483,4.0,0.09,0.08,0.13,0.08,0.07,0.12,0.07,0.06,0.1
MAG_6484,3.0,0.41,0.44,0.62,0.38,0.41,0.57,0.32,0.35,0.51
MAG_6485,3.0,0.54,0.55,0.73,0.5,0.5,0.67,0.42,0.44,0.61
MAG_6486,3.0,0.77,0.77,1.1,0.71,0.7,1.08,0.59,0.61,0.97
MAG_6487,4.0,0.2,0.16,0.25,0.18,0.14,0.23,0.15,0.12,0.21
MAG_6488,2.0,0.25,0.3,0.41,0.23,0.28,0.38,0.19,0.24,0.34
MAG_6489,4.0,0.43,0.27,0.54,0.4,0.24,0.49,0.33,0.21,0.44
MAG_6490,4.0,0.66,0.38,0.75,0.61,0.35,0.69,0.51,0.3,0.62
MAG_6491,4.0,0.24,0.12,0.23,0.22,0.11,0.21,0.18,0.1,0.19
MAG_6492,4.0,0.21,0.19,0.29,0.19,0.18,0.26,0.16,0.16,0.24
MAG_6493,5.0,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.0,0.02
MAG_6497,4.0,0.73,0.68,0.87,0.67,0.63,0.8,0.56,0.54,0.72
MAG_6499,4.0,0.04,0.04,0.06,0.04,0.04,0.05,0.03,0.03,0.05
MAG_6501,2.0,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01
MAG_6503,4.0,0.24,0.21,0.33,0.21,0.18,0.29,0.18,0.16,0.25
MAG_6504,4.0,0.36,0.31,0.5,0.32,0.27,0.44,0.26,0.23,0.38
MAG_6505,4.0,0.35,0.29,0.46,0.32,0.27,0.42,0.27,0.23,0.38
MAG_6506,4.0,0.67,0.53,0.73,0.61,0.49,0.67,0.51,0.42,0.6
MAG_6507,4.0,0.11,0.12,0.22,0.1,0.11,0.19,0.08,0.1,0.18
MAG_6509,3.0,0.34,0.3,0.5,0.3,0.26,0.44,0.25,0.23,0.38
MAG_6511,4.0,0.13,0.09,0.16,0.12,0.08,0.15,0.1,0.07,0.13
MAG_6512,4.0,0.18,0.11,0.24,0.16,0.1,0.21,0.13,0.08,0.18
MAG_6513,4.0,0.14,0.09,0.17,0.12,0.08,0.15,0.1,0.07,0.14
MAG_6514,4.0,0.14,0.09,0.17,0.12,0.08,0.15,0.1,0.07,0.13
MAG_6515,4.0,0.17,0.11,0.21,0.15,0.1,0.18,0.12,0.09,0.17
MAG_6516,4.0,0.05,0.05,0.08,0.04,0.04,0.07,0.03,0.03,0.06
MAG_6517,4.0,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.02
MAG_6518,4.0,0.02,0.02,0.03,0.02,0.02,0.03,0.01,0.01,0.02
MAG_6519,2.0,0.07,0.06,0.11,0.07,0.05,0.1,0.05,0.05,0.09
MAG_6520,4.0,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.03
MAG_6521,4.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01
MAG_6522,4.0,0.04,0.04,0.06,0.04,0.04,0.05,0.03,0.03,0.05
MAG_6523,4.0,0.06,0.06,0.1,0.05,0.05,0.09,0.04,0.05,0.07
MAG_6524,4.0,0.29,0.3,0.42,0.27,0.27,0.39,0.22,0.24,0.35
MAG_6525,4.0,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.02
MAG_6526,4.0,0.11,0.1,0.15,0.09,0.08,0.13,0.08,0.07,0.11
MAG_6527,4.0,0.27,0.21,0.36,0.24,0.18,0.31,0.2,0.16,0.27
MAG_6529,4.0,0.4,0.28,0.49,0.36,0.26,0.45,0.3,0.23,0.4
MAG_6530,4.0,0.23,0.26,0.36,0.21,0.24,0.33,0.17,0.21,0.3
MAG_6531,4.0,0.38,0.5,0.68,0.35,0.46,0.62,0.29,0.39,0.58
MAG_6532,4.0,0.42,0.37,0.47,0.39,0.34,0.43,0.32,0.3,0.39
MAG_6533,4.0,0.35,0.29,0.4,0.33,0.27,0.37,0.27,0.23,0.33
MAG_6534,4.0,0.22,0.22,0.32,0.2,0.2,0.29,0.17,0.18,0.26
MAG_6535,4.0,0.09,0.09,0.14,0.09,0.08,0.13,0.07,0.07,0.11
MAG_6536,4.0,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.03
MAG_6537,4.0,0.18,0.14,0.2,0.16,0.13,0.18,0.13,0.11,0.16
MAG_6538,4.0,0.21,0.17,0.25,0.18,0.15,0.22,0.15,0.13,0.19
MAG_6539,4.0,0.04,0.04,0.07,0.03,0.04,0.06,0.03,0.03,0.05
MAG_6540,4.0,0.04,0.04,0.07,0.03,0.04,0.06,0.03,0.03,0.05
MAG_6542,4.0,0.05,0.03,0.06,0.04,0.03,0.05,0.04,0.02,0.05
MAG_6543,4.0,0.05,0.04,0.07,0.05,0.03,0.06,0.04,0.03,0.05
MAG_6544,4.0,0.05,0.05,0.08,0.05,0.04,0.07,0.04,0.03,0.06
MAG_6545,4.0,0.34,0.34,0.45,0.31,0.31,0.42,0.26,0.27,0.37
MAG_6546,4.0,0.14,0.15,0.21,0.13,0.13,0.2,0.11,0.12,0.18
MAG_6547,4.0,0.21,0.22,0.31,0.18,0.2,0.28,0.15,0.17,0.24
MAG_6548,4.0,0.37,0.3,0.47,0.32,0.27,0.42,0.27,0.23,0.36
MAG_6549,4.0,0.23,0.23,0.34,0.2,0.2,0.3,0.17,0.18,0.26
MAG_6550,5.0,0.26,0.26,0.38,0.23,0.23,0.34,0.19,0.2,0.29
MAG_6551,4.0,0.05,0.04,0.11,0.05,0.04,0.09,0.04,0.03,0.08
MAG_6552,4.0,0.05,0.04,0.11,0.05,0.04,0.09,0.04,0.03,0.08
MAG_6553,5.0,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01
MAG_6554,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6555,4.0,0.11,0.1,0.14,0.1,0.09,0.13,0.08,0.08,0.11
MAG_6556,4.0,0.03,0.04,0.05,0.03,0.03,0.05,0.02,0.03,0.04
MAG_6557,4.0,0.11,0.12,0.16,0.1,0.11,0.15,0.09,0.09,0.14
MAG_6560,6.0,0.19,0.12,0.26,0.17,0.11,0.24,0.15,0.1,0.22
MAG_6565,4.0,0.06,0.06,0.12,0.05,0.05,0.11,0.04,0.04,0.09
MAG_6566,4.0,0.05,0.05,0.1,0.05,0.04,0.09,0.04,0.04,0.08
MAG_6567,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6568,5.0,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01
MAG_6569,4.0,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.01
MAG_6570,4.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.01
MAG_6571,4.0,0.04,0.04,0.09,0.03,0.03,0.08,0.03,0.03,0.07
MAG_6572,4.0,0.04,0.01,0.09,0.04,0.01,0.08,0.03,0.01,0.07
MAG_6573,4.0,0.24,0.22,0.33,0.21,0.19,0.29,0.18,0.17,0.25
MAG_6574,4.0,0.25,0.23,0.32,0.22,0.2,0.28,0.19,0.17,0.24
MAG_6575,4.0,0.03,0.03,0.08,0.02,0.03,0.07,0.02,0.03,0.06
MAG_6576,4.0,0.03,0.04,0.06,0.02,0.03,0.05,0.02,0.03,0.05
MAG_6577,4.0,0.11,0.11,0.17,0.1,0.1,0.15,0.08,0.08,0.13
MAG_6578,4.0,0.15,0.14,0.21,0.13,0.12,0.18,0.11,0.1,0.16
MAG_6579,4.0,0.13,0.13,0.19,0.12,0.12,0.17,0.1,0.1,0.15
MAG_6580,4.0,0.23,0.24,0.34,0.21,0.22,0.32,0.17,0.19,0.28
MAG_6581,4.0,0.37,0.27,0.45,0.34,0.25,0.42,0.29,0.21,0.37
MAG_6585,4.0,0.3,0.23,0.38,0.28,0.21,0.35,0.23,0.19,0.31
MAG_6587,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6588,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6589,4.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6590,4.0,0.02,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0.02
MAG_6591,4.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
MAG_6592,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6593,4.0,0.09,0.06,0.1,0.08,0.05,0.09,0.07,0.05,0.08
MAG_6594,4.0,0.02,0.03,0.04,0.02,0.02,0.03,0.02,0.02,0.03
MAG_6595,4.0,0.17,0.12,0.15,0.15,0.1,0.13,0.12,0.09,0.12
MAG_6596,4.0,0.05,0.06,0.12,0.05,0.05,0.1,0.04,0.05,0.09
MAG_6598,4.0,0.15,0.15,0.19,0.14,0.13,0.17,0.11,0.11,0.15
MAG_6599,4.0,0.12,0.08,0.19,0.11,0.07,0.16,0.09,0.06,0.14
MAG_6600,4.0,0.08,0.08,0.12,0.07,0.07,0.11,0.06,0.06,0.09
MAG_6601,4.0,0.25,0.2,0.39,0.22,0.18,0.34,0.18,0.16,0.3
MAG_6602,5.0,0.14,0.11,0.17,0.12,0.1,0.15,0.1,0.08,0.13
MAG_6603,4.0,0.41,0.32,0.58,0.38,0.29,0.53,0.32,0.25,0.48
MAG_6604,3.0,0.18,0.2,0.23,0.17,0.18,0.21,0.14,0.16,0.19
MAG_6605,4.0,0.41,0.15,0.6,0.38,0.14,0.55,0.32,0.12,0.49
MAG_6606,4.0,0.34,0.29,0.45,0.31,0.26,0.42,0.26,0.23,0.37
MAG_6608,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6609,4.0,0.54,0.17,0.77,0.47,0.15,0.68,0.39,0.13,0.59
MAG_6610,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6611,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6612,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6613,3.0,0.2,0.18,0.31,0.18,0.16,0.27,0.15,0.14,0.24
MAG_6614,5.0,0.34,0.3,0.51,0.3,0.26,0.45,0.25,0.23,0.39
MAG_6615,4.0,0.54,0.17,0.77,0.47,0.15,0.68,0.39,0.13,0.59
MAG_6616,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6617,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6618,5.0,0.39,0.34,0.58,0.36,0.31,0.54,0.3,0.27,0.48
MAG_6620,4.0,0.54,0.17,0.75,0.49,0.16,0.69,0.41,0.14,0.62
MAG_6621,5.0,0.07,0.08,0.13,0.06,0.07,0.12,0.05,0.06,0.11
MAG_6622,4.0,0.38,0.37,0.65,0.35,0.34,0.6,0.29,0.3,0.54
MAG_6623,4.0,0.37,0.37,0.91,0.34,0.34,0.87,0.28,0.3,0.78
MAG_6624,4.0,0.34,0.27,0.81,0.31,0.25,0.74,0.26,0.21,0.67
MAG_6625,4.0,0.34,0.23,0.78,0.32,0.22,0.71,0.26,0.19,0.64
MAG_6626,4.0,0.25,0.24,0.32,0.22,0.21,0.28,0.18,0.18,0.24
MAG_6627,5.0,0.04,0.06,0.17,0.04,0.05,0.15,0.03,0.05,0.13
MAG_6628,4.0,0.11,0.09,0.11,0.1,0.08,0.1,0.08,0.07,0.09
MAG_6629,2.0,0.57,0.51,0.75,0.52,0.47,0.69,0.44,0.41,0.62
MAG_6630,4.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.01
MAG_6631,2.0,0.16,0.14,0.21,0.15,0.12,0.19,0.12,0.11,0.17
MAG_6632,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6633,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6634,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6635,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6636,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6637,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6638,4.0,0.07,0.01,0.14,0.06,0.01,0.13,0.05,0.01,0.11
MAG_6639,4.0,0.07,0.01,0.14,0.07,0.01,0.13,0.05,0.01,0.11
MAG_6640,3.0,0.21,0.06,0.28,0.19,0.05,0.26,0.16,0.05,0.23
MAG_6641,4.0,0.36,0.28,0.41,0.33,0.26,0.38,0.28,0.22,0.34
MAG_6642,4.0,0.42,0.33,0.42,0.39,0.3,0.39,0.33,0.26,0.35
MAG_6644,4.0,0.12,0.12,0.2,0.1,0.1,0.18,0.09,0.09,0.16
MAG_6645,5.0,0.14,0.05,0.23,0.12,0.04,0.2,0.1,0.04,0.18
MAG_6646,4.0,0.07,0.01,0.14,0.06,0.01,0.13,0.05,0.01,0.11
MAG_6647,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6648,5.0,0.14,0.05,0.23,0.12,0.04,0.2,0.1,0.04,0.18
MAG_6649,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6650,4.0,0.1,0.04,0.16,0.08,0.03,0.14,0.07,0.03,0.12
MAG_6652,4.0,0.23,0.15,0.28,0.21,0.14,0.26,0.17,0.12,0.23
MAG_6653,4.0,0.27,0.23,0.39,0.25,0.21,0.36,0.21,0.18,0.32
MAG_6654,4.0,0.21,0.24,0.32,0.19,0.22,0.29,0.16,0.19,0.26
MAG_6655,4.0,0.24,0.18,0.35,0.21,0.16,0.3,0.18,0.14,0.27
MAG_6657,3.0,0.61,0.48,0.85,0.56,0.44,0.78,0.47,0.38,0.7
MAG_6658,3.0,0.29,0.26,0.46,0.27,0.23,0.42,0.22,0.2,0.38
MAG_6659,4.0,0.49,0.4,0.76,0.45,0.37,0.7,0.37,0.31,0.65
MAG_6660,4.0,0.5,0.46,0.84,0.46,0.42,0.78,0.38,0.36,0.72
MAG_6661,4.0,0.23,0.23,0.29,0.21,0.21,0.27,0.17,0.18,0.25
MAG_6663,4.0,0.18,0.24,0.3,0.17,0.22,0.28,0.14,0.19,0.26
MAG_6667,4.0,0.31,0.14,0.23,0.29,0.12,0.21,0.24,0.11,0.19
MAG_6668,3.0,0.63,0.44,0.67,0.58,0.41,0.62,0.48,0.36,0.56
MAG_6669,4.0,0.24,0.05,0.8,0.21,0.04,0.71,0.18,0.04,0.62
MAG_6670,4.0,0.16,0.17,0.23,0.15,0.16,0.21,0.12,0.13,0.19
MAG_6671,4.0,0.21,0.31,0.5,0.19,0.28,0.46,0.16,0.24,0.42
MAG_6672,5.0,0.05,0.06,0.13,0.05,0.05,0.12,0.04,0.04,0.11
MAG_6673,4.0,0.12,0.15,0.23,0.11,0.14,0.21,0.1,0.12,0.19
MAG_6674,5.0,0.41,0.2,0.74,0.38,0.18,0.68,0.31,0.16,0.63
MAG_6675,5.0,0.0,0.0,0.31,0.0,0.0,0.29,0.0,0.0,0.27
MAG_6676,4.0,0.57,0.59,0.68,0.52,0.54,0.63,0.43,0.46,0.58
MAG_6677,4.0,0.41,0.5,0.93,0.38,0.46,0.88,0.31,0.4,0.79
MAG_6678,4.0,0.63,0.65,1.07,0.58,0.6,1.05,0.49,0.52,0.95
MAG_6679,4.0,0.6,0.52,0.85,0.55,0.48,0.78,0.46,0.42,0.7
MAG_6680,3.0,1.0,0.8,1.13,0.97,0.74,1.11,0.81,0.64,1.0
MAG_6681,4.0,0.31,0.07,0.81,0.29,0.06,0.75,0.24,0.06,0.67
MAG_6682,4.0,0.25,0.18,0.43,0.23,0.16,0.4,0.19,0.14,0.36
MAG_6683,4.0,0.29,0.2,0.48,0.27,0.18,0.44,0.22,0.16,0.41
MAG_6684,5.0,0.03,0.03,0.05,0.03,0.03,0.04,0.02,0.02,0.04
MAG_6685,4.0,0.28,0.22,0.47,0.25,0.2,0.43,0.21,0.17,0.4
MAG_6689,5.0,0.31,0.33,0.47,0.29,0.31,0.43,0.24,0.26,0.4
MAG_6690,5.0,0.42,0.37,0.5,0.39,0.34,0.46,0.32,0.29,0.43
MAG_6691,5.0,0.1,0.09,0.15,0.09,0.08,0.14,0.07,0.07,0.13
MAG_6693,4.0,0.43,0.31,1.0,0.4,0.28,0.95,0.33,0.25,0.85
MAG_6694,4.0,0.1,0.13,0.24,0.09,0.12,0.22,0.07,0.11,0.2
MAG_6695,4.0,0.29,0.38,0.59,0.26,0.35,0.54,0.22,0.31,0.49
MAG_6701,4.0,0.64,0.55,0.88,0.59,0.5,0.81,0.49,0.43,0.74
MAG_6702,4.0,0.28,0.33,0.44,0.26,0.3,0.4,0.21,0.26,0.37
MAG_6703,4.0,1.28,1.03,1.42,1.26,1.01,1.4,1.04,0.86,1.29
MAG_6704,4.0,0.12,0.15,0.2,0.11,0.14,0.18,0.09,0.12,0.17
MAG_6705,4.0,0.07,0.11,0.15,0.07,0.1,0.14,0.06,0.08,0.13
MAG_6706,2.0,0.35,0.33,0.45,0.32,0.3,0.42,0.27,0.26,0.38
MAG_6707,2.0,0.22,0.26,0.39,0.2,0.24,0.36,0.17,0.2,0.33
MAG_6708,2.0,0.28,0.24,0.47,0.26,0.22,0.43,0.22,0.19,0.4
MAG_6709,4.0,0.35,0.37,0.48,0.32,0.34,0.44,0.27,0.29,0.41
MAG_6710,4.0,0.23,0.19,0.33,0.21,0.18,0.3,0.17,0.15,0.27
MAG_6711,4.0,0.14,0.15,0.16,0.13,0.13,0.15,0.11,0.12,0.13
MAG_6712,4.0,0.12,0.12,0.19,0.11,0.11,0.17,0.09,0.09,0.15
MAG_6713,4.0,0.34,0.32,0.43,0.31,0.3,0.4,0.26,0.26,0.36
MAG_6714,4.0,0.11,0.14,0.27,0.1,0.13,0.25,0.09,0.11,0.22
MAG_6715,4.0,0.05,0.06,0.07,0.05,0.05,0.07,0.04,0.05,0.06
MAG_6716,4.0,0.08,0.07,0.19,0.08,0.06,0.17,0.06,0.05,0.15
MAG_6717,4.0,0.09,0.07,0.1,0.08,0.07,0.09,0.07,0.06,0.08
MAG_6718,4.0,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.01
MAG_6719,4.0,0.06,0.05,0.09,0.06,0.04,0.08,0.05,0.04,0.07
MAG_6720,4.0,0.02,0.01,0.03,0.02,0.01,0.02,0.01,0.01,0.02
MAG_6721,4.0,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01
MAG_6722,4.0,0.15,0.14,0.2,0.14,0.13,0.18,0.12,0.11,0.16
MAG_6723,4.0,0.11,0.1,0.15,0.1,0.08,0.13,0.08,0.07,0.12
MAG_6724,4.0,0.32,0.31,0.5,0.29,0.29,0.46,0.25,0.25,0.41
MAG_6725,4.0,0.38,0.33,0.49,0.35,0.31,0.45,0.29,0.27,0.4
MAG_6726,4.0,0.45,0.39,0.65,0.42,0.36,0.59,0.35,0.31,0.53
MAG_6727,4.0,0.41,0.41,0.85,0.38,0.38,0.78,0.32,0.33,0.7
MAG_6728,4.0,0.29,0.27,0.43,0.26,0.25,0.4,0.22,0.21,0.36
MAG_6729,4.0,0.13,0.1,0.17,0.12,0.09,0.16,0.1,0.08,0.14
MAG_6730,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6731,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAG_6732,4.0,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.02
MAG_6733,4.0,0.03,0.03,0.05,0.03,0.03,0.04,0.02,0.02,0.04
MAG_6734,4.0,0.04,0.04,0.06,0.04,0.03,0.05,0.03,0.03,0.04
MAG_6735,4.0,0.31,0.25,0.38,0.27,0.22,0.34,0.22,0.19,0.29
MAG_6736,3.0,0.26,0.21,0.32,0.23,0.18,0.28,0.19,0.16,0.25
MAG_6737,4.0,0.37,0.33,0.46,0.34,0.3,0.42,0.28,0.26,0.38
MAG_6738,4.0,0.21,0.19,0.29,0.2,0.17,0.26,0.16,0.15,0.24
MAG_6739,5.0,0.03,0.04,0.06,0.03,0.04,0.05,0.02,0.03,0.05
MAG_6740,4.0,0.09,0.09,0.13,0.08,0.08,0.11,0.06,0.07,0.1
MAG_6742,2.0,1.41,1.12,1.43,1.38,1.1,1.4,1.14,0.94,1.29
MAG_6743,4.0,0.6,0.47,0.69,0.55,0.43,0.63,0.46,0.37,0.58
MAG_6744,4.0,0.37,0.36,0.67,0.34,0.34,0.61,0.28,0.29,0.55
MAG_6745,4.0,0.3,0.28,0.48,0.28,0.26,0.44,0.23,0.22,0.4
MAG_6746,3.0,0.05,0.04,0.06,0.04,0.03,0.06,0.03,0.03,0.05
MAG_6747,4.0,0.11,0.14,0.13,0.1,0.13,0.12,0.08,0.11,0.11
MAG_6749,13.0,0.63,0.53,0.77,0.58,0.49,0.71,0.48,0.43,0.64
MAG_6751,4.0,0.02,0.02,0.03,0.02,0.02,0.02,0.01,0.02,0.02
MAG_6752,4.0,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01
